wavelength	S-Sdark	Sdark	I	Idark	Wavelength	R	Rdark	Mcorrect	XCorrect	Sc	Ic	Rc	Sc/Rc
nm	counts	counts			nm	uA	uA			counts*Mcorrect		uA*Xcorrect	counts/uA
	Raw CCD Data	Dark Offset CCD				Linear interp of B	Dark Offset Ref	interpolated	Linear interp of B	Dark Corrected CCD		Dark Corrected Ref	Fully Corrected Emission Spectrum
715.031	75	4132						0.907471818566322		68.0603863924742			15.8725202269143
716.22	7	4581						0.912556691169739		6.38789683818817			1.4897362055352
717.41	6	4309						0.914989653229713		5.48993791937828			1.28032112787816
718.6	33	4270						0.916420924663544		30.2418905138969			7.05278127740743
719.789	-38	4505						0.917932801544666		-34.8814464586973			-8.13478285690313
720.979	17	4149						0.919841084301472		15.637298433125			3.64681055794766
722.169	62	4062						0.922960644185543		57.2235599395037			13.3452388494851
723.359	-52	4206						0.925239002287388		-48.1124281189442			-11.2204107111614
724.549	13	4253						0.92883500880003		12.0748551144004			2.81600490680688
725.739	83	3843						0.931295290052891		77.2975090743899			18.0267309856033
726.929	18	4054						0.936093247771263		16.8496784598827			3.92955250987326
728.12	29	4268						0.93748233795166		27.1869878005981			6.34034034549035
729.31	-16	4009						0.936461798548698		-14.9833887767792			-3.49431077360804
730.501	-19	4079						0.940944082558155		-17.8779375686049			-4.16935519638147
731.691	10	4034						0.947644004762173		9.47644004762173			2.21002251541212
732.882	-68	4337						0.948695429444313		-64.5112892022133			-15.0448270572803
734.072	-38	4488						0.950611038208008		-36.1232194519043			-8.4243796105603
735.263	12	4194						0.952539322674275		11.4304718720913			2.66572679953233
736.454	25	4695						0.955694661736488		23.8923665434122			5.57199409715803
737.645	1	4136						0.961132835149765		0.961132835149765			0.22414801289393
738.836	51	4283						0.966259556770325		49.2792373952866			11.4925250029155
740.027	25	4180						0.965026663422585		24.1256665855646			5.62640253992899
741.218	24	4173						0.968652835845947		23.2476680603027			5.42164247184684
742.41	-43	4359						0.972364280819893		-41.8116640752554			-9.7509949462882
743.601	38	3889						0.975263322710991		37.0600062630177			8.64284983084321
744.793	23	4518						0.975372833967209		22.4335751812458			5.23178598741691
745.984	62	3753						0.981587092399597		60.858399728775			14.1929282490737
747.176	-8	4203						0.984719424724579		-7.87775539779663			-1.8371895682925
748.367	58	4571						0.986225669503212		57.2010888311863			13.3399983103082
749.559	-12	3931						0.991533704936504		-11.8984044592381			-2.77485444114591
750.751	-15	4357						0.998243507683277		-14.9736526152492			-3.49204018084462
751.943	8	4198						1.00300593918562		8.02404751348495			1.87130669116499
753.135	-56	4270						1.00934831798077		-56.5235058069229			-13.1819776050478
754.327	8	4431						1.01723175132275		8.13785401058197			1.89784776774234
755.519	-3	3974						1.02129050779343		-3.06387152338028			-0.714532568873245
756.711	14	4247						1.02455157959461		14.3437221143246			3.34513263083722
757.903	-7	3964						1.03400232994556		-7.23801630961895			-1.68799453495119
759.095	13	3896						1.03842205166817		13.4994866716862			3.14824652939367
760.288	-65	4639						1.0411951379776		-67.677683968544			-15.7832693089179
761.48	49	4445						1.0439857673645		51.1553026008606			11.9300465114001
762.673	29	3742						1.04726111209393		30.3705722507238			7.08279144306886
763.865	31	4276						1.05790251135826		32.7949778521061			7.64819268431776
765.058	-17	4308						1.06507265734673		-18.1062351748943			-4.22259700950737
766.251	86	4114						1.06660321748257		91.7278767035007			21.3920704174728
767.443	50	3811						1.06714474976063		53.3572374880314			12.4435648425102
768.636	2	4432						1.07803518629074		2.15607037258148			0.502822161515592
769.829	-27	4337						1.07299749743939		-28.9709324308634			-6.75637820140695
771.022	-2	3869						1.07688954544067		-2.15377909088135			-0.50228780640745
772.215	33	4072						1.08426342070103		35.7806928831339			8.34449819672712
773.408	-1	3859						1.08922440433502		-1.08922440433502			-0.254020544193796
774.602	9	4404						1.09875628829002		9.88880659461021			2.30619147220049
775.795	3	4086						1.09847529351711		3.29542588055134			0.768533896409555
776.988	39	3631						1.10648973369598		43.1530996141434			10.0638342328788
778.182	39	4116						1.10890299916267		43.2472169673443			10.0857835586403
779.375	-261	4442						1.11324769258499		-290.557647764683			-67.7616214905817
780.568	42	4157						1.11452184200287		46.8099173641205			10.9166491635485
781.762	45	3745						1.12487012839317		50.6191557776928			11.8050104699317
782.956	77	4051						1.12527850627899		86.6464449834824			20.2070179657783
784.149	62	3773						1.13951475012302		70.6499145076275			16.4764300717529
785.343	74	3876						1.14891079926491		85.0193991456032			19.8275708403546
786.537	111	4495						1.14589951860905		127.194846565604			29.663404542397
787.731	131	3762						1.15332021522522		151.084948194504			35.2348704335997
788.925	181	3775						1.15303174257278		208.698745405674			48.6711174203603
790.119	140	4323						1.15740005648136		162.036007907391			37.788792413951
791.313	44	3912						1.16115129923821		51.090657166481			11.9149704000356
792.507	-10	4182						1.1567036588192		-11.567036588192			-2.69757537303427
793.701	119	4328						1.17259771776199		139.539128413677			32.5422430813145
794.895	161	4223						1.17214623570442		188.715543948412			44.0107887601638
796.089	120	3883						1.16579594624042		139.895513548851			32.6253564834923
797.284	141	4060						1.15570373821259		162.954227087975			38.002932434146
798.478	97	4044						1.17285396242142		113.766834354877			26.5318267374614
799.673	61	4441						1.19798221123219		73.0769148851633			17.0424364467538
800.867	83	4074						1		83			19.3566220919892
802.062	44	4379						1		44			10.2613418318979
803.256	-6	4085						1		-6			-1.3992738861679
804.451	26	3625						1		26			6.06352017339421
805.646	63	3998						1		63			14.6923758047629
806.84	61	4021						1		61			14.2259511760403
808.035	57	4150						1		57			13.293101918595
809.23	80	4315						1		80			18.6569851489053
810.425	-17	4175						1		-17			-3.96460934414237
811.62	2	3380						1		2			0.466424628722632
812.815	41	3779						1		41			9.56170488881395
814.01	1	4101						1		1			0.233212314361316
815.205	12	4067						1		12			2.79854777233579
816.4	30	4143						1		30			6.99636943083947
817.595	40	3808						1		40			9.32849257445263
818.79	25	4403						1		25			5.8303078590329
819.986	18	4691						1		18			4.19782165850368
821.181	112	3623						1		112			26.1197792084674
822.376	-39	3994						1		-39			-9.09528026009132
823.572	45	4452						1		45			10.4945541462592
824.767	-7	4167						1		-7			-1.63248620052921
825.963	45	4026						1		45			10.4945541462592
827.158	32	3959						1		32			7.46279405956211
828.354	-50	4732						1		-50			-11.6606157180658
829.55	-18	4600						1		-18			-4.19782165850368
