Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
410	2.76847850456271		3.78419537306269		0.99567312002182	2.75858506694584	3.76407763327143	0.732871459016189	0.010841383072011	97.5345797218243
405	2.57264655466162		3.55016835739626		0.991254270076752	2.56275311704475	3.5153921791462	0.729009164965252	0.0115556538988027	97.3742994273712
400	2.6224502605173		3.63144639662227		0.991591811180115	2.61255682290043	3.59718387577678	0.726278364721145	0.0124058111299945	97.1838699047574
395	2.64468688884642		3.6533251685075		0.998634338378906	2.63479345122955	3.6445808470139	0.722934560057379	0.0132976485637372	96.9845045304175
390	2.6450078507592		3.63340775647771		1.01226460933685	2.63511441314233	3.6741637144142	0.717201142345521	0.0142666176646753	96.7683603365387
385	2.72269185679644		3.71580191142192		1.03263711929321	2.71279841917957	3.83319200717086	0.707712635867095	0.0153139709843251	96.5352729817946
380	2.7791079063757		3.77383837115095		1.05682492256165	2.76921446875883	3.98431251764227	0.695029432680528	0.0164813926282946	96.2761261650515
375	2.77481784291628		3.75870267541065		1.07931578159332	2.76492440529941	4.05276861790867	0.682231004524058	0.0177844407549659	95.9876941984406
370	2.79241552351003		3.78087575149393		1.09493815898895	2.78252208589316	4.1357078926713	0.67280430777617	0.0191517084413271	95.6859761128955
365	2.84515972007662		3.85601453781478		1.09079897403717	2.83526628245975	4.20203502405867	0.674736470835317	0.0206626525043594	95.3536556273049
360	2.93519817430668		3.98317961787306		1.06893277168274	2.92530473668981	4.25373177378498	0.687703149201359	0.0221956549327552	95.0176631117897
355	3.02810253184561		4.11419832340422		1.0409619808197	3.01820909422874	4.27880975814506	0.705385204023931	0.0237930989396068	94.6688063052424
350	3.0903422508352		4.20448718778954		1.01178658008575	3.08044881321833	4.25023914149959	0.724770703638916	0.025453504492031	94.3075571597417
345	3.13026129852725		4.2660182910593		0.987797260284424	3.12036786091038	4.21024681484108	0.741136564704738	0.0272237264124808	93.923933761462
340	3.1496699703247		4.30302970692703		0.968130171298981	3.13977653270783	4.16225247506747	0.754345526013995	0.0290413704646583	93.531657256814
335	3.10207998272189		4.26204970953219		0.952541172504425	3.09218654510502	4.05619603392997	0.76233656343011	0.0310895402233376	93.0915925036368
330	2.91962940239624		4.05684569912168		0.939315378665924	2.90973596477937	3.80712549270096	0.764286853784548	0.0331983496302675	92.6406621183023
325	2.68150105617978		3.7832015571487		0.926237106323242	2.67160761856291	3.50065877915566	0.76317281606272	0.0353497588125533	92.1828733887622
320	2.48799584088854		3.55692048139272		0.914670467376709	2.47810240327167	3.24997072882473	0.762499914627789	0.0375180162959741	91.7237883854118
315	2.35032810950504		3.4027649375751		0.905307412147522	2.34043467188817	3.07714413690536	0.760586624402296	0.0401114831304112	91.1776756771653
310	2.21740674162796		3.24943570478933		0.899488806724548	2.20751330401109	2.91944874116744	0.756140456546718	0.0426413784227922	90.6480824542548
305	2.07586211817011		3.08481840075961		0.899677276611328	2.06596868055324	2.77195800548023	0.745310237914415	0.0452971706253244	90.095443896693
300	1.88758025490877		2.85633010333276		0.907451450824738	1.8776868172919	2.58856865130357	0.725376480297838	0.0482780397149704	89.4791727432831
295	1.67824687195617		2.59305986634763		0.928298592567444	1.6683534343393	2.4036431888931	0.694093633384741	0.0514101458345058	88.8361756566578
290	1.43201191444398		2.27193066841205		0.961205065250397	1.42211847682711	2.18017689430621	0.652294995209399	0.0546387365329194	88.1782069500235
285	1.15165153226346		1.89949083225376		0.990005016326904	1.14175809464659	1.87678278529133	0.608359211089715	0.0583024015373199	87.4374731476686
280	0.91741901794062		1.58398311867072		1.00794303417206	0.90752558032375	1.59277463215834	0.569776515773597	0.0615983328451543	86.7764076127893
275	0.752677901045182		1.36139682744587		1.00567150115967	0.742784463428312	1.36533641411327	0.544030361858268	0.0652334807761451	86.0530998290686
270	0.666326789940029		1.25224119311641		0.977289319038391	0.656433352323158	1.22012708999599	0.538004079825256	0.0686426267311232	85.3802403965428
265	0.606881739670967		1.18119242814152		0.928679645061493	0.596988302054097	1.09345729658233	0.545963984071461	0.0719966858993318	84.7233879356641
260	0.539176024456887		1.0875209404787		0.865367650985718	0.529282586840017	0.93785144229969	0.564356531288337	0.0752818743783579	84.0849219941396
255	0.457569286043958		0.961189645817479		0.799651682376862	0.447675848427088	0.765610026521388	0.584730911193966	0.0789201551322855	83.3834470664105
250	0.371220530743238		0.818530694361149		0.732924580574036	0.361327093126368	0.597165285646555	0.605070491890963	0.0833429997367794	82.5385813860137
245	0.287763984903619		0.670288161384161		0.678074300289154	0.277870547286748	0.451955446625278	0.614818450273339	0.0890439811564327	81.4621782806169
240	0.208922252735745		0.515142691575625		0.640305876731873	0.199028815118874	0.327441182117029	0.607830737209286	0.0979744881609631	79.804156539061
