Long Name	Wavelength	S1c/R1c
nm	nm	
		Z of S1c/R1c
570	337.837	-21.4276043293842
570	338.977	-5.85152678804532
570	340.116	-6.49375393444583
570	341.256	0
570	342.396	-4.54234203247061
570	343.537	5.84816530708683
570	344.677	-1.30139991327382
570	345.818	5.20854032984766
570	346.959	5.87213776822498
570	348.1	15.0705446050808
570	349.241	-0.657715430447938
570	350.382	4.61881546515451
570	351.524	-5.95561933762965
570	352.666	9.96058316414114
570	353.808	-9.98362325110063
570	354.951	-4.00195691924102
570	356.093	-4.6848071989257
570	357.236	-6.7215653500321
570	358.379	-12.7938524648569
570	359.522	-12.1451025856865
570	360.666	8.77739799379272
570	361.809	18.2020816027091
570	362.953	0.676211109438395
570	364.097	-6.06244169542077
570	365.241	11.4303679870619
570	366.386	-14.7624686374929
570	367.531	-4.01095077776012
570	368.675	19.3508945109608
570	369.82	-22.5495603022119
570	370.966	-7.28807118027204
570	372.111	-13.220326444058
570	373.257	-2.64311089734053
570	374.403	0.658296131111878
570	375.549	5.87735168869182
570	376.695	-8.42637247023995
570	377.842	7.70587592628248
570	378.988	-5.08119482790243
570	380.135	23.909838802516
570	381.282	-1.88651613193528
570	382.43	1.88384926984874
570	383.577	10.0033565153361
570	384.725	7.44629912835184
570	385.873	16.6209675761244
570	387.021	11.5882162860753
570	388.169	-3.61314286242507
570	389.318	0
570	390.467	-2.3490652849417
570	391.616	2.91505846641593
570	392.765	-4.05131435344725
570	393.914	0.569630728714487
570	395.064	6.17611441771068
570	396.213	-10.5275501405405
570	397.363	-3.30780289988987
570	398.513	-7.01993151912636
570	399.664	-20.1256758853697
570	400.814	-5.25653242658816
570	401.965	-4.71093192694049
570	403.116	0.521567207669904
570	404.267	0.522513902646001
570	405.418	-2.080082697039
570	406.57	-14.9981154330633
570	407.721	1.5490723895519
570	408.873	-1.02629610560217
570	410.025	-13.2527788717976
570	411.178	-10.1379280664323
570	412.33	-1.00973721888053
570	413.483	5.03286371366471
570	414.636	-0.500636771475473
570	415.789	-9.44454926212181
570	416.942	-15.8494317158475
570	418.095	8.35554827668267
570	419.249	2.44245882252552
570	420.403	5.33588662977093
570	421.557	2.90221192819927
570	422.711	1.928528584641
570	423.865	-4.80058810363621
570	425.02	-1.4323936542766
570	426.175	-8.53619278963298
570	427.33	-8.03311343047791
570	428.485	0.469451012931923
570	429.64	-14.9607481125101
570	430.796	-4.68053618079079
570	431.951	-7.46160979436716
570	433.107	-3.25742770700477
570	434.263	-4.64789858107397
570	435.419	-0.465380162068306
570	436.576	-1.85653986284607
570	437.733	-11.0913706402093
570	438.889	-5.08615498505861
570	440.046	7.37367280661898
570	441.204	-10.1153217412397
570	442.361	-5.94121200711982
570	443.518	-3.19227906855684
570	444.676	-5.92706891476729
570	445.834	-12.2675631002546
570	446.992	-9.03716302020395
570	448.151	-2.69541572423803
570	449.309	-2.6830091666362
570	450.468	-9.82634259780251
570	451.627	-0.889713786009125
570	452.786	-3.54428854173283
570	453.945	5.75468127227682
570	455.104	3.53317324215222
570	456.264	0.440904327631516
570	457.423	3.51644449538326
570	458.583	-5.26952839162703
570	459.743	-1.31161698606051
570	460.904	-1.74663351278865
570	462.064	-3.91724426599133
570	463.225	5.65026614652296
570	464.386	-7.35881766312729
570	465.547	3.88529457082879
570	466.708	5.59159235197172
570	467.869	0.856764349302284
570	469.031	2.99066257796346
570	470.192	-5.53480853802661
570	471.354	-1.27669685542777
570	472.516	-5.95049048981352
570	473.678	-6.79237361583486
570	474.841	4.23527353646538
570	476.003	-0.847493229367858
570	477.166	-16.0565844132298
570	478.329	-5.05811617381822
570	479.492	1.68197658688455
570	480.655	-1.68318035666633
570	481.819	-1.68529215050405
570	482.982	-5.48535844001413
570	484.146	1.69034096798903
570	485.31	-2.95614840763204
570	486.474	2.95663701800871
570	487.638	-6.75917266106426
570	488.803	-4.22288517761117
570	489.967	1.26704999286398
570	491.132	-3.80857011416127
570	492.297	-8.0311831140945
570	493.462	-5.06548327389757
570	494.627	1.68827350765462
570	495.793	0.843883768345492
570	496.959	-0.843178478731832
570	498.124	-6.32226336086471
570	499.29	-5.47396141940442
570	500.456	-2.10421679588153
570	501.623	11.3814543938577
570	502.789	7.99069029221181
570	503.956	2.94552758269631
570	505.122	2.10502247733263
570	506.289	13.8587274677622
570	507.456	-6.28638637905234
570	508.624	-10.4619225362762
570	509.791	-9.62200449077406
570	510.959	-2.92238462211162
570	512.126	0.833092762596351
570	513.294	-2.07539293061183
570	514.462	5.81661702024199
570	515.631	-0.415193398808463
570	516.799	-3.731591566276
570	517.968	-3.3146857465303
570	519.136	0.826699463309283
570	520.305	9.9216452886184
570	521.474	0.413085885596266
570	522.643	7.42507458237728
570	523.813	-9.90081530416863
570	524.982	3.70977879502837
570	526.152	4.93403045183605
570	527.322	1.23474874454154
570	528.492	0
570	529.662	5.33453258114889
570	530.832	-5.75465537691842
570	532.003	8.65088919111018
570	533.173	-0.825578918241235
570	534.344	0.413269206471345
570	535.515	4.14945395159986
570	536.686	2.91596910238028
570	537.857	-7.51633257117424
570	539.028	5.44652712777594
570	540.2	0.838612927760664
570	541.372	1.68520108798069
570	542.543	0.844190228817043
570	543.715	-5.05970953135885
570	544.887	-4.64879012338801
570	546.06	5.52181331302717
570	547.232	1.70189275526939
570	548.405	2.12612875213723
570	549.577	5.52576187858978
570	550.75	8.08803524284252
570	551.923	-2.9864783810598
570	553.096	1.27846594762874
570	554.27	5.97128300121731
570	555.443	1.28297224650079
570	556.617	-0.857256703108109
570	557.791	14.6173154353007
570	558.964	12.9292361776513
570	560.138	8.60690102373641
570	561.313	-1.29411760263689
570	562.487	0
570	563.661	9.10472430148441
570	564.836	14.3517613274008
570	566.011	39.7036911154236
570	567.186	88.6320419175723
570	568.361	105.033934274949
570	569.536	126.605616359704
570	570.711	144.544445241805
570	571.887	122.763148704844
570	573.062	107.504476752125
570	574.238	69.2354767605227
570	575.414	45.8419194249468
570	576.59	25.4569065738654
570	577.766	11.19510459769
570	578.942	20.6365492558725
570	580.119	-1.79947400031216
570	581.295	2.7023773136676
570	582.472	9.4713299050468
570	583.649	-2.70523282049726
570	584.826	3.16284937370663
570	586.003	5.88481382860115
570	587.18	-10.8898432042439
570	588.358	-1.36460318727808
570	589.535	5.9255141798196
570	590.713	4.10908041039325
570	591.891	-3.20106359751283
570	593.069	0
570	594.247	-8.24406173466088
570	595.425	-0.918325428336015
570	596.603	-0.460244484404667
570	597.782	-0.921766971046065
570	598.96	5.0811885821117
570	600.139	0
570	601.318	5.55868358601305
570	602.497	10.2140551655271
570	603.676	-11.1583745752999
570	604.855	4.19899821121485
570	606.035	19.1954048009058
570	607.214	-0.46872025780959
570	608.394	3.28619941682615
570	609.574	-6.11491782793604
570	610.753	-13.6655423686274
570	611.933	-4.72539703360078
570	613.114	-4.26830024537811
570	614.294	4.75492711040683
570	615.474	-4.29598116375405
570	616.655	-0.478145926170199
570	617.835	0.47894996364679
570	619.016	12.4633439081053
570	620.197	3.84971418587252
570	621.378	10.6053080678287
570	622.559	-8.68168189105901
570	623.741	-10.6492719084713
570	624.922	0
570	626.103	8.27630491613616
570	627.285	3.90169902615948
570	628.467	-3.42132220511994
570	629.649	-0.490197996895434
570	630.831	0
570	632.013	0.492054792530915
570	633.195	-3.45089870426894
570	634.377	0.492980466017712
570	635.56	0.986328747303145
570	636.742	1.97678900025486
570	637.925	10.8864116133889
570	639.108	5.44219829979276
570	640.291	6.44325764641389
570	641.474	0
570	642.657	7.97970202268428
570	643.84	-1.50014942480519
570	645.024	-4.51763350739607
570	646.207	-4.52913469029239
570	647.391	-16.166609065067
570	648.575	-1.51817203401539
570	649.758	0.507886473324122
570	650.942	-1.01970699903097
570	652.126	-2.56070444681147
570	653.311	5.65595617308559
570	654.495	1.03110516104303
570	655.679	11.3767367700335
570	656.864	-1.55663338521119
570	658.048	3.63805541712668
570	659.233	0.520838452607189
570	660.418	-12.0228645571868
570	661.603	-12.6002388498126
570	662.788	-15.7903579009192
570	663.973	-17.9184181179446
570	665.158	5.27384194573988
570	666.344	5.2896797900286
570	667.529	-2.12368331751375
570	668.715	0.531509996067195
570	669.901	-2.66216103643661
570	671.086	2.1335829484729
570	672.272	6.94630688350924
570	673.458	14.9881569733699
570	674.644	4.83305036426562
570	675.831	9.67747497212311
570	677.017	-2.1557986291927
570	678.203	11.8670323524297
570	679.39	-2.70006549256084
570	680.577	-3.24409392326926
570	681.763	3.80463702589105
570	682.95	2.18187220570688
570	684.137	-17.495190182043
570	685.324	0.548162769675066
570	686.511	-1.64722712288498
570	687.698	3.85367309403812
570	688.886	2.20787926606289
570	690.073	4.42612285581339
570	691.261	7.20199649302284
570	692.448	-3.32896161632328
570	693.636	12.2552635929922
570	694.824	3.90912906618309
570	696.012	-2.23685869347229
570	697.2	-3.35873835044799
570	698.388	2.24080848817508
570	699.576	14.0401261490581
570	700.764	10.1633985406112
570	701.953	15.3015014474385
570	703.141	-14.2173882244086
570	704.33	0.570375318621498
570	705.518	2.86128818813535
570	706.707	-6.32510496948988
570	707.896	9.80887088942944
570	709.085	1.15611124642416
570	710.274	-5.22652644251497
570	711.463	3.4989944806801
570	712.652	3.50200573878952
570	713.842	6.44559431303593
570	715.031	1.76303825777383
570	716.22	-0.590972386507658
570	717.41	7.11057569439354
570	718.6	4.15432406878559
570	719.789	4.16117771687159
570	720.979	0.595689764874368
570	722.169	-7.77022992404071
570	723.359	-7.78941098708188
570	724.549	-10.8272562662802
570	725.739	0.603107516970173
570	726.929	-9.09322016892959
570	728.12	-3.64268552252621
570	729.31	6.06453351684032
570	730.501	10.3590533959668
570	731.691	-0.613694956678377
570	732.882	-5.52938274070467
570	734.072	0
570	735.263	2.46746067268055
570	736.454	1.23781713614982
570	737.645	0.622430333189763
570	738.836	-3.75450241136313
570	740.027	-4.3746638547654
570	741.218	-3.13650145594523
570	742.41	10.0752612110811
570	743.601	-6.31581247360224
570	744.793	-10.1064346708888
570	745.984	-1.90702957582918
570	747.176	-3.82623015600697
570	748.367	-5.74812424108033
570	749.559	-12.8423591778829
570	750.751	-5.81816908893246
570	751.943	6.49547386258359
570	753.135	13.7267490243588
570	754.327	16.4690008173627
570	755.519	11.2436042684526
570	756.711	-14.5970078954504
570	757.903	0.669620671784377
570	759.095	0.672482886832911
570	760.288	0.674278739572949
570	761.48	-4.0565157193374
570	762.673	5.42565655109042
570	763.865	-7.53608291591501
570	765.058	-4.1384510324028
570	766.251	1.38146606121411
570	767.443	2.76433490923953
570	768.636	11.1701821126721
570	769.829	0.694873971024942
570	771.022	10.4609169627333
570	772.215	14.043395824829
570	773.408	2.11614758370947
570	774.602	7.82710921283794
570	775.795	-6.40236069506705
570	776.988	0.716563567936088
570	778.182	11.4900224069261
570	779.375	-2.16282008129638
570	780.568	-10.1047123408267
570	781.762	-4.37080035062089
570	782.956	1.4574623818473
570	784.149	-6.64155533646797
570	785.343	-17.1128160698494
570	786.537	-29.6834149489307
570	787.731	-14.9378204465414
570	788.925	5.97363365779608
570	790.119	15.7401957412298
570	791.313	4.51177462867104
570	792.507	11.9853142863186
570	793.701	-21.262504121412
570	794.895	3.03633106831875
570	796.089	13.5894656688733
570	797.284	5.98747674857846
570	798.478	6.07632873139033
570	799.673	-0.775814163893868
570	800.867	4.53320516476729
570	802.062	-10.3616118051824
570	803.256	-10.3616118051824
570	804.451	-5.18080590259118
570	805.646	0.647600737823898
570	806.84	-4.53320516476729
570	808.035	0
570	809.23	0
570	810.425	7.12360811606288
570	811.62	19.4280221347169
570	812.815	1.2952014756478
570	814.01	0
570	815.205	-1.94280221347169
570	816.4	9.06641032953457
570	817.595	-5.18080590259118
570	818.79	13.5996154943019
570	819.986	-7.12360811606288
570	821.181	3.88560442694339
570	822.376	-0.647600737823898
570	823.572	11.0092125430063
570	824.767	-9.06641032953457
570	825.963	-7.12360811606288
570	827.158	0.647600737823898
570	828.354	3.88560442694339
570	829.55	3.88560442694339
565	247.409	6.22777777522405
565	248.53	6.85055555274645
565	249.652	12.4555555504481
565	250.774	6.91516162538369
565	251.895	14.9206090342815
565	253.018	-4.02949047614693
565	254.14	-2.86389340790893
565	255.263	0
565	256.386	2.9181921126539
565	257.509	-18.3234228230441
565	258.632	8.34682681817847
565	259.756	10.8995276820764
565	260.88	12.8512617109769
565	262.004	13.5097697263244
565	263.128	8.81936117985632
565	264.252	5.10681676343895
565	265.377	-10.3483974063856
565	266.502	-3.26886352344224
565	267.627	2.65589178642006
565	268.753	2.66661205010608
565	269.879	-10.7157919964719
565	271.005	-8.06853433127553
565	272.131	6.72360195689532
565	273.257	8.09706254467183
565	274.384	-10.1132983552709
565	275.511	0
565	276.638	0.667487272550343
565	277.765	11.342270618833
565	278.893	7.92772753263676
565	280.02	5.94601403018796
565	281.149	-2.61576988835468
565	282.277	3.24606624368837
565	283.405	0.64459979879352
565	284.534	3.20659067899757
565	285.663	-19.0719645960406
565	286.792	-13.2712593989694
565	287.922	-14.4959961228783
565	289.051	8.15557206982108
565	290.181	8.08567357329819
565	291.311	-5.55178507826662
565	292.441	0.614107849802983
565	293.572	-9.13556254734305
565	294.703	1.2095217588895
565	295.834	1.80771706021152
565	296.965	-10.151819913678
565	298.096	-5.92738399588664
565	299.228	8.88167788032876
565	300.36	10.0668595936212
565	301.492	-5.89562257779151
565	302.624	8.23481098601958
565	303.757	-6.44566387895643
565	304.89	8.78211175895727
565	306.023	-0.586737604779379
565	307.156	11.1211881530405
565	308.29	-18.6968475682839
565	309.423	8.77462456269866
565	310.557	-8.17885636896449
565	311.691	-5.26260158645961
565	312.826	-24.5889570567607
565	313.96	-9.34488826635546
565	315.095	-12.8362892257083
565	316.23	1.75107197594464
565	317.365	8.73600889170567
565	318.501	0.583659120966938
565	319.637	-6.99119491975209
565	320.773	0
565	321.909	-13.0737148759717
565	323.045	-3.5898324626726
565	324.182	7.85869041006379
565	325.318	13.9941057135526
565	326.455	9.79651446074801
565	327.593	-9.85362638468941
565	328.73	7.43071034578958
565	329.868	-6.22411568858773
565	331.006	-3.74197102780999
565	332.144	9.37634600206383
565	333.282	10.6277562112747
565	334.421	16.8907283538305
565	335.559	7.51041476309924
565	336.698	-0.625058041665546
565	337.837	-26.2261621052819
565	338.977	-13.7554607298415
565	340.116	1.24896881886236
565	341.256	-2.49519941252435
565	342.396	1.24806602521105
565	343.537	-2.49955613410789
565	344.677	-6.88334021373987
565	345.818	-3.1305584804248
565	346.959	-1.88235162758312
565	348.1	15.753131263949
565	349.241	-4.42753337148854
565	350.382	-4.44177324417632
565	351.524	-1.90911218297955
565	352.666	3.83151499588176
565	353.808	11.5211333220541
565	354.951	13.4699575157691
565	356.093	-3.86163040421448
565	357.236	-11.6350620285198
565	358.379	-13.598556325446
565	359.522	-20.7636850693225
565	360.666	20.1284301562029
565	361.809	2.59324205880719
565	362.953	8.45378943318124
565	364.097	-0.647784926201447
565	365.241	18.7514588495492
565	366.386	-22.5855215549051
565	367.531	-4.50007647629521
565	368.675	0.64169524324946
565	369.82	-8.29140798787294
565	370.966	0.637155876365567
565	372.111	-14.6206200766691
565	373.257	-8.89629554118127
565	374.403	3.79837925629668
565	375.549	8.79210725591465
565	376.695	-0.623337238171897
565	377.842	16.6736354772527
565	378.988	-1.83241098870161
565	380.135	4.84070716338874
565	381.282	1.81420473338976
565	382.43	-3.01940015645524
565	383.577	-5.41120573706735
565	384.725	5.37065820543779
565	385.873	4.14396759421227
565	387.021	-1.17305603877597
565	388.169	-12.1612705577301
565	389.318	-10.2551787890785
565	390.467	7.90658426076554
565	391.616	7.84930262688637
565	392.765	8.34862461783379
565	393.914	3.83457486939462
565	395.064	12.4187034444801
565	396.213	0
565	397.363	10.6033754964403
565	398.513	5.19296380588725
565	399.664	-16.8076342945232
565	400.814	-8.59357836477927
565	401.965	-4.02698561926063
565	403.116	-13.5425302677127
565	404.267	7.53728403957416
565	405.418	-3.5006155892997
565	406.57	-8.95234831969807
565	407.721	5.95878172238148
565	408.873	-6.41522377535349
565	410.025	-3.43128993315778
565	411.178	-7.31200098432977
565	412.33	3.88413332059588
565	413.483	-1.93598030088816
565	414.636	-4.81447036229707
565	415.789	2.86816847527136
565	416.942	1.42892930818714
565	418.095	5.67195856968637
565	419.249	1.87907022131413
565	420.403	19.1259729693991
565	421.557	-8.83806610837394
565	422.711	6.02747216914489
565	423.865	-3.69326273472658
565	425.02	-4.13246720291795
565	426.175	-11.4013818484442
565	427.33	2.72654079986667
565	428.485	4.51456648230205
565	429.64	0
565	430.796	-6.30157943011834
565	431.951	4.03627579054458
565	433.107	3.13256837017376
565	434.263	0.446974158522023
565	435.419	-0.447541835745606
565	436.576	-10.2659204773509
565	437.733	-11.5550837365433
565	438.889	-9.78239866857794
565	440.046	4.4318969374888
565	441.204	-9.72759483582671
565	442.361	-6.15298003475137
565	443.518	-7.01695296387207
565	444.676	3.50761875844811
565	445.834	-15.2928473371292
565	446.992	-5.21445758669973
565	448.151	1.72806578312493
565	449.309	5.16033533712342
565	450.468	-4.7248462260842
565	451.627	-1.28341571106845
565	452.786	8.52108410320684
565	453.945	1.7028001757527
565	455.104	10.1932331952386
565	456.264	-2.54402505641092
565	457.423	2.53624265659561
565	458.583	-1.68918130603957
565	459.743	-10.090734785562
565	460.904	-2.09960488328007
565	462.064	-4.60422566808756
565	463.225	2.08987990214578
565	464.386	-3.33023499476091
565	465.547	3.32121660978452
565	466.708	-5.37726295598997
565	467.869	-5.76746807575133
565	469.031	-4.10861217599253
565	470.192	-4.50378559468788
565	471.354	0
565	472.516	-2.45245898280748
565	473.678	-2.0412554649344
565	474.841	6.92398563885863
565	476.003	-12.2251238847691
565	477.166	-13.4093980432673
565	478.329	-1.21605881726051
565	479.492	-5.25689229982928
565	480.655	0.80933147576113
565	481.819	-2.02586724864934
565	482.982	-12.5790871417297
565	484.146	8.9405200055848
565	485.31	-5.27955499241955
565	486.474	4.46805414822098
565	487.638	7.31260029077365
565	488.803	2.84271345665468
565	489.967	-1.62464418270461
565	491.132	10.9877553839999
565	492.297	-4.06491716150685
565	493.462	0
565	494.627	2.84123153772219
565	495.793	2.02884287741636
565	496.959	-8.91944785122124
565	498.124	-3.64795612002036
565	499.29	-8.09867829859628
565	500.456	-0.809424315338423
565	501.623	6.89141957454237
565	502.789	-0.404442205334527
565	503.956	6.06990767538994
565	505.122	-5.26327252749899
565	506.289	0
565	507.456	-5.64239673488567
565	508.624	-5.63410970945224
565	509.791	-2.41387480658453
565	510.959	2.0074055043544
565	512.126	2.00289942883311
565	513.294	-1.5966734085638
565	514.462	7.99094611627016
565	515.631	-6.38846022370584
565	516.799	-2.39237147883821
565	517.968	-4.38299354838703
565	519.136	-6.36009225275124
565	520.305	7.55356251835252
565	521.474	1.19175609939225
565	522.643	-4.76031107467995
565	523.813	-2.38032764273451
565	524.982	-6.34236541300207
565	526.152	2.37245291701467
565	527.322	-1.97903336117278
565	528.492	0
565	529.662	-6.31391563630068
565	530.832	0
565	532.003	3.56541211893865
565	533.173	1.98483484438
565	534.344	-1.19228498158997
565	535.515	0.399040266475366
565	536.686	10.8161926615416
565	537.857	-7.62979476804092
565	539.028	6.0435671271
565	540.2	7.25821510637203
565	541.372	0.81030311344113
565	542.543	5.27690711994916
565	543.715	2.43288377607243
565	544.887	-5.6898532143519
565	546.06	-4.49321111740468
565	547.232	-2.86415166036091
565	548.405	-8.9963845178745
565	549.577	6.54025330185316
565	550.75	0
565	551.923	-5.74400941859611
565	553.096	-7.3767690646345
565	554.27	0
565	555.443	0
565	556.617	-1.23659623857554
565	557.791	11.5763728408467
565	558.964	8.28910005964154
565	560.138	29.3833246958605
565	561.313	57.6624462119517
565	562.487	87.08538035371
565	563.661	121.746400153745
565	564.836	140.525879900657
565	566.011	130.0699452528
565	567.186	130.581267046536
565	568.361	94.6949201273941
565	569.536	58.9805661814275
565	570.711	40.1379221621815
565	571.887	18.6853687077033
565	573.062	12.7634271319723
565	574.238	-1.28041606930621
565	575.414	-1.28402238751748
565	576.59	10.7373362617621
565	577.766	3.87575600702205
565	578.942	13.3741661117494
565	580.119	-0.432624745915787
565	581.295	-2.16566118486332
565	582.472	-6.50591973455203
565	583.649	-5.63666886297493
565	584.826	-11.731944675793
565	586.003	6.09457160461861
565	587.18	-8.29067247069129
565	588.358	-4.81175586329933
565	589.535	-0.438337333964539
565	590.713	-4.39064074201814
565	591.891	-8.79532781115258
565	593.069	9.23461291011719
565	594.247	-7.92806145051946
565	595.425	15.0131320276041
565	596.603	3.54082409575545
565	597.782	12.8533080729397
565	598.96	4.44220299710801
565	600.139	2.22209420587464
565	601.318	9.35482730801102
565	602.497	-3.57183408847813
565	603.676	-0.894222230984325
565	604.855	7.17875175192567
565	606.035	1.35070480731027
565	607.214	5.85980074459231
565	608.394	-4.06316216766758
565	609.574	0
565	610.753	-7.25061141077909
565	611.933	-9.997392836902
565	613.114	1.36823116742534
565	614.294	1.37180029228385
565	615.474	-3.67227857149009
565	616.655	-1.83927311900403
565	617.835	3.68473198355738
565	619.016	-5.07083744354588
565	620.197	-0.925538030125791
565	621.378	3.70865442388941
565	622.559	-1.85531274217517
565	623.741	-16.7581281985218
565	624.922	0.933596874085368
565	626.103	-3.7454441081117
565	627.285	0.469018043478066
565	628.467	-1.88010324849441
565	629.649	-6.12830902728427
565	630.831	3.77593433497329
565	632.013	7.57110416251518
565	633.195	-2.37044535531174
565	634.377	1.89633680789263
565	635.56	-8.06243802521894
565	636.742	-3.80203476711983
565	637.925	-0.475869469468203
565	639.108	7.13672083042874
565	640.291	5.71964618036576
565	641.474	-1.43418447721144
565	642.657	0
565	643.84	-4.32794314536009
565	645.024	-6.27534506026754
565	646.207	-1.93579110761499
565	647.391	-7.28762454113101
565	648.575	3.89327868245007
565	649.758	-0.976837704519417
565	650.942	-0.490310481049232
565	652.126	5.91012232494637
565	653.311	4.9446906088163
565	654.495	-2.47895556274396
565	655.679	9.94605363695209
565	656.864	1.49696660834043
565	658.048	-1.49940273040641
565	659.233	1.50262312108939
565	660.418	-12.5674133550682
565	661.603	-7.57328965288295
565	662.788	-3.03702062874793
565	663.973	1.52043471346637
565	665.158	7.10036898322935
565	666.344	1.01738458004506
565	667.529	-5.10570286364571
565	668.715	0.511136869908388
565	669.901	1.02404746433725
565	671.086	-9.74605625613439
565	672.272	-7.70775045291427
565	673.458	2.57386626839099
565	674.644	7.22990547896221
565	675.831	9.8235605211674
565	677.017	3.10974818431931
565	678.203	5.18734601470278
565	679.39	-5.71245447156102
565	680.577	1.5598728395496
565	681.763	-5.22686113939764
565	682.95	7.86839855800283
565	684.137	-8.41229404363912
565	685.324	-1.05430266360072
565	686.511	-3.16817565746472
565	687.698	-12.1767233522733
565	688.886	-16.4551860133307
565	690.073	-2.66029166794873
565	691.261	0
565	692.448	-3.73492039422928
565	693.636	5.35705059784592
565	694.824	3.22224821961357
565	696.012	-0.537779608788508
565	697.2	4.30666094709335
565	698.388	-2.69364603954964
565	699.576	7.02101863886942
565	700.764	11.4028002899997
565	701.953	7.62999215906812
565	703.141	4.37517645594932
565	704.33	-4.9366121328168
565	705.518	-1.65096788306248
565	706.707	-9.95344290753809
565	707.896	19.4206568002114
565	709.085	-4.4471869815101
565	710.274	1.67539675395731
565	711.463	11.7770650593636
565	712.652	6.17424787074548
565	713.842	-0.563502769338489
565	715.031	-11.8682189289499
565	716.22	-5.114880251909
565	717.41	-1.13967044538879
565	718.6	-7.99017221431784
565	719.789	8.00335410085263
565	720.979	-1.14571317231014
565	722.169	-5.17319440853867
565	723.359	11.5243657904317
565	724.549	-18.5106496788955
565	725.739	-6.95988013147467
565	726.929	-4.66382457920573
565	728.12	4.0869021682723
565	729.31	7.5816987692523
565	730.501	-1.75799719352528
565	731.691	12.3936041705326
565	732.882	-4.13578501766495
565	734.072	3.55211657798069
565	735.263	1.18644064475556
565	736.454	5.35666857683649
565	737.645	-1.79571651293513
565	738.836	8.42470970985289
565	740.027	-9.61595457113886
565	741.218	-9.65208736478262
565	742.41	-5.45010179176066
565	743.601	3.03686162308533
565	744.793	-15.1860131448457
565	745.984	7.33572753419161
565	747.176	-3.06630687406557
565	748.367	-4.29939601412129
565	749.559	6.17505157098912
565	750.751	-6.83852260455277
565	751.943	12.4929961929558
565	753.135	8.80039583105255
565	754.327	0.633509329314003
565	755.519	7.63244439177982
565	756.711	3.82840773418201
565	757.903	2.57581469198595
565	759.095	1.94011853240447
565	760.288	16.2108298499206
565	761.48	-3.25085567982143
565	762.673	18.2619065405139
565	763.865	-8.56489627316789
565	765.058	-3.31651791221138
565	766.251	9.96385171923058
565	767.443	-17.2794449243163
565	768.636	10.0706453611365
565	769.829	-2.00471699022721
565	771.022	-6.70662877746656
565	772.215	6.75255163393025
565	773.408	8.14013704505916
565	774.602	8.89565299038036
565	775.795	4.10463601175915
565	776.988	7.58006938922797
565	778.182	2.76240058122584
565	779.375	5.54644739056021
565	780.568	12.493789843729
565	781.762	11.2087058969927
565	782.956	12.6143720502149
565	784.149	-0.709664463535615
565	785.343	-5.72412891310151
565	786.537	-11.4182520874134
565	787.731	-19.3930794110598
565	788.925	-3.59041273026132
565	790.119	29.5529244300705
565	791.313	5.78511380405458
565	792.507	-5.04258533724018
565	793.701	-30.6712476250177
565	794.895	-13.8697459244618
565	796.089	-15.9726997857733
565	797.284	8.63695926670043
565	798.478	-7.30427384075155
565	799.673	11.1911504853383
565	800.867	-1.24555555504481
565	802.062	-12.4555555504481
565	803.256	-0.622777777522405
565	804.451	-0.622777777522405
565	805.646	1.24555555504481
565	806.84	7.47333333026886
565	808.035	-8.09611110779126
565	809.23	11.2099999954033
565	810.425	6.22777777522405
565	811.62	18.0605555481497
565	812.815	0
565	814.01	5.60499999770164
565	815.205	-9.34166666283607
565	816.4	-7.47333333026886
565	817.595	11.2099999954033
565	818.79	9.96444444035847
565	819.986	-0.622777777522405
565	821.181	11.2099999954033
565	822.376	-10.5872222178809
565	823.572	-6.85055555274645
565	824.767	-13.0783333279705
565	825.963	-4.35944444265683
565	827.158	-4.35944444265683
565	828.354	-9.34166666283607
565	829.55	-11.2099999954033
560	247.409	-8.91653091303846
560	248.53	-5.34991854782308
560	249.652	27.344028133318
560	250.774	-2.20015173690186
560	251.895	7.12078885370662
560	253.018	-3.29666560654334
560	254.14	-5.46711738385118
560	255.263	-2.76649965261697
560	256.386	-6.12784982251557
560	257.509	-5.64178410179883
560	258.632	3.98348292848805
560	259.756	12.1374099711371
560	260.88	12.8505201581146
560	262.004	-3.51680322757208
560	263.128	-5.41156844371996
560	264.252	5.48370837663539
560	265.377	-6.79074393087707
560	266.502	4.99215803076883
560	267.627	10.7738483717709
560	268.753	-5.7268249533028
560	269.879	-4.4748026389421
560	271.005	-9.62667294610586
560	272.131	-2.5670453403835
560	273.257	4.5083314861538
560	274.384	-10.9401187277576
560	275.511	-1.9195001854556
560	276.638	6.37110176863019
560	277.765	-1.91048614104021
560	278.893	-3.15289150954004
560	280.02	3.15300731081009
560	281.149	0.624181795195548
560	282.277	6.81634576730101
560	283.405	-1.23052860692331
560	284.534	1.22426397544194
560	285.663	-12.7428046430572
560	286.792	-18.6993319065424
560	287.922	-6.61735549894384
560	289.051	8.98201735449153
560	290.181	13.6543880587509
560	291.311	-3.5327502796224
560	292.441	1.17232006329061
560	293.572	-15.1143312989427
560	294.703	-8.08133813768481
560	295.834	1.7254485340959
560	296.965	-10.8297925568527
560	298.096	-10.7494988449718
560	299.228	-4.52132055876254
560	300.36	-8.47828286933868
560	301.492	-1.12546300063604
560	302.624	-3.93002391168498
560	303.757	-10.0674394867836
560	304.89	4.47063527636672
560	306.023	-7.84049554705139
560	307.156	3.9108141751937
560	308.29	-9.48066680280323
560	309.423	-1.6750589372851
560	310.557	4.46093695998435
560	311.691	5.02310255999078
